Source_Amplitude,Frequency_omega,Max_Abs_E,Max_Abs_Real_Ex,Max_Abs_Imag_Ex,Max_Abs_Real_Ey,Max_Abs_Imag_Ey
0.1,4.989966555183946,0.005156858141470216,0.0038653139910866164,0.0042012418747512294,0.002099808514316995,0.0024139352698523296
0.1,5.046822742474916,0.005514955199193051,0.004193721124335129,0.003938567737237251,0.0022477073943871725,0.0022351689189921485
0.1,5.103678929765886,0.005544398899955742,0.003965561467171913,0.004348174691724448,0.002029338253310748,0.002283547405944061
0.1,5.160535117056856,0.005168083469329526,0.0036275444576753285,0.00444801176213668,0.001642957011358708,0.002330771471668542
0.1,5.217391304347826,0.004922181111297933,0.003740192951103229,0.004345834991430333,0.0017953565785495697,0.0023059083022340184
0.1,5.274247491638796,0.0053150620281032564,0.00430060243243069,0.004186120534432666,0.0021985479040526924,0.002125134297129189
0.1,5.331103678929766,0.005949986924904616,0.004615916317307113,0.0042163468243191764,0.0024143848780787385,0.0018599581820069094
0.1,5.3879598662207355,0.006006388723224216,0.00411679034276461,0.004530966339103913,0.0021266188168158314,0.0021057803071103413
0.1,5.444816053511706,0.005469889679093716,0.0033614036025284327,0.004465804275206721,0.0016678859199985676,0.002170164152002437
0.1,5.501672240802675,0.004846519158669027,0.002925780719006774,0.004118000019321974,0.001343640622637792,0.0020852625474299794
0.1,5.558528428093645,0.0044099755170525674,0.002823176751096121,0.003838762404170758,0.0011885323275740592,0.002002498871422465
0.1,5.615384615384615,0.004210354763075923,0.0029216711836312637,0.00379133593270204,0.0011906258000488812,0.001984975809104198
0.1,5.672240802675585,0.00410276162293742,0.003123551724290492,0.0038662744398895543,0.0013997348173839519,0.0019950527289191423
0.1,5.729096989966555,0.004118170135295114,0.0035631356732041333,0.003874583301507449,0.0019174498247720747,0.0019932526907286245
0.1,5.785953177257525,0.0047359074105313,0.0043262247306016174,0.0037958564042737163,0.002583798066861489,0.002080344400051394
0.1,5.842809364548495,0.005568994602401164,0.005067791416976004,0.003741759015015431,0.003004290519628209,0.0022021932531849347
0.1,5.899665551839465,0.006168304864850905,0.005331698473763566,0.003940343004810697,0.002894923640929607,0.0023441648356292352
0.1,5.956521739130435,0.006318519232954061,0.005003150384367669,0.004173388341592449,0.0024388811404288087,0.0023520252437182936
0.1,6.013377926421405,0.006011284400030539,0.0043412256048721756,0.004190288217266568,0.0019060244616527543,0.0024242647512229226
0.1,6.070234113712374,0.0055249898381497485,0.0037886915650124,0.004028531552445832,0.0015283458257882535,0.0024541829139956765
0.1,6.127090301003344,0.005129153834921182,0.003572024575315761,0.003776230037716282,0.0012732572838144776,0.0023906763653860187
0.1,6.183946488294314,0.004964924456630423,0.0036247820150021263,0.0036159336007491453,0.001136805752437731,0.002313109501369957
0.1,6.240802675585284,0.005032666217117804,0.003789403369850469,0.0036834443418401757,0.0010925629803342403,0.0021895507133905326
0.1,6.297658862876254,0.005117455879499557,0.0038392478503441216,0.003992753197916883,0.0011059486413320283,0.0020456326445549124
0.1,6.354515050167224,0.0050493745392504626,0.0037709946216542053,0.004256609480527772,0.0011817514255410208,0.0019750367123643284
0.1,6.411371237458194,0.004942535870076999,0.0038298891200704895,0.004350873873372504,0.00135586214487839,0.0019355168583694371
0.1,6.4682274247491645,0.005094105392422849,0.0041198324170114015,0.004389901102118579,0.00179685497821969,0.0018477107213789553
0.1,6.525083612040134,0.0055229023234649776,0.004515622307933086,0.004424765092238084,0.002364429379154245,0.001627835161048698
0.1,6.581939799331104,0.005954452054284332,0.004677262444136407,0.004379226498884958,0.002648701567506751,0.0015401623407935716
0.1,6.638795986622073,0.006113419082394037,0.004398104401364734,0.004389404943881204,0.002429635067161233,0.0015624769856799965
0.1,6.695652173913043,0.005914636515160452,0.00384872782610763,0.004717786047349989,0.0019727054230072017,0.0018607287418503505
0.1,6.752508361204013,0.005544801841767035,0.0033350261222762907,0.004753550826187808,0.0017303638345619783,0.002143338704331643
0.1,6.809364548494983,0.005125029540008165,0.0030536119408871424,0.004587445414590691,0.0016723919640928894,0.002193368084023925
0.1,6.866220735785953,0.004793044303975806,0.0030610399057883586,0.0043457652548665356,0.001808398380915826,0.0020944683187992803
0.1,6.923076923076923,0.004697367571793383,0.003205141353368224,0.0040498132421590205,0.0019905677301365167,0.0018603197078619219
0.1,6.9799331103678925,0.0047718384865146025,0.0033142213847032922,0.0037634946050740786,0.0020335694706375322,0.0019780329983399834
0.1,7.036789297658862,0.004814209946151349,0.0033439103753220385,0.003554930153295402,0.0018937467877196093,0.0021371579607222086
0.1,7.093645484949832,0.004868976787694952,0.0033800322768019,0.0036023848780780583,0.0017484798537370555,0.002181840329703731
0.1,7.150501672240802,0.0049521372133333125,0.003370685398763667,0.0038082552109346816,0.0016089586421328505,0.0021460917514098676
0.1,7.207357859531772,0.004940840325900621,0.003225169628000513,0.003992757466191525,0.0014464747888160222,0.002080082359793297
0.1,7.264214046822742,0.004802110345313495,0.003033335604322395,0.004025275961698785,0.0012820228165307554,0.0020095844980772865
0.1,7.321070234113712,0.0046599933926468615,0.0029137283507394275,0.0039257456498039784,0.0013516353781660663,0.0019351386392457278
0.1,7.377926421404682,0.004567626861175348,0.0028582784858745187,0.0037732826599142432,0.0013960002333505842,0.0018518728955451537
0.1,7.434782608695652,0.004483126152362198,0.002728465281162826,0.0036764651874475196,0.0013356055414542548,0.0017690882958519827
